business_id,name,full_address,postal_code
RA66YW2gLZ0R1q7FNnw7Yg,Subway Restaurants,"821 North Rocky River Drive, Berea, OH, 44017",44017
RagiJXWUQTgV1scGNbWGtg,Wendy's,"5219 Brecksville Rd, Richfield, OH, 44286",44286
RAkYh4RbNSk12ghvjssewQ,Jersey Mike's Subs,"21875 Lorain Road, Fairview Park, OH, 44126",44126
RbFy8qBvs_8VJkDqMehZFg,Subway Restaurants,"3360 Oberlin Ave, Lorain, OH, 44053",44053
RBiTzpD2em9zKwKTMNFoZQ,BRGR,"115 Federal St, Pittsburgh, PA, 15212",15212
RBwAfKwvWcZ8NY7zKbzYHg,Wendy's,"7317 Mcknight Road, Pittsburgh, PA, 15237",15237
rcnjeruxT_-zThMekbMUbA,Panda Express,"2855 State Road, Cuyahoga Falls, OH, 44223",44223
rcRIL23Tf3G6g1ptFcsD-Q,McDonald's,"2805 Gracy Center Way, Moon Township, PA, 15108",15108
Rcs5kxEQ_ZPS-n7pTQo9Cw,Louie's Bar & Grille,"739 E Glenwood Ave, Akron, OH, 44310",44310
RcsfZ7IrWSNvM1AYcLmWNw,Steak n Shake,"2005 Pittsburgh Mills Blvd, Tarentum, PA, 15084",15084
RDIwHXfEOoUYM5jnMzdLcg,Wendy's,"21250 Center Ridge Rd., Rocky River, OH, 44116",44116
RDr-19q3FSDLezc_kJK88w,Subway Restaurants,"2740 South Philo Road, Suite A, Urbana, IL, 61802",61802
rgdD0z1plae_ewOluEq8iQ,Speedy's Grub Shack,"14001 Lakewood Heights Blvd, Cleveland, OH, 44107",44107
Rh_V7OPfBs_6Sm7wzRPM6A,Culver's,"8143 Golden Link Blvd, Macedonia, OH, 44067",44067
RHhio6zarLCeYrsyKna23w,Subway Restaurants,"13895 Brookpark Rd., Brookpark, OH, 44142",44142
RhXKTksPWch75Bo1lpoLqQ,Taco Bell,"9797 Mcknight Rd., Pittsburgh, PA, 15237",15237
riOcJNKde7ZpkH_n7HtZ5w,McDonald's,"5304 Royalton Rd, North Royalton, OH, 44133",44133
ris62LHWvRJt5j9FhHU03Q,Rally's,"1481 West 117th Street, Cleveland, OH, 44107",44107
RIs9S5ZiXBSTyjt6P2Yshw,McDonald's,"10710 Lorain Ave, Cleveland, OH, 44111",44111
RIT-Y8d0qEZ3ORv0Ts5JDw,Firehouse Subs,"1403 Emil St, Madison, WI, 53713",53713
rkGuqKxFOvxhAKaDeFVd4g,Arby's,"1911 S Braddock Ave, Pittsburgh, PA, 15218",15218
rMlzrm64xAGZZOk9Rp6MlQ,Long John Silver's,"300 Rodi Rd, Penn Hills, PA, 15235",15235
RMn2euwrbfu6fpomjf31qw,Subway Restaurants,"3147 Banksville Rd, Pittsburgh, PA, 15216",15216
RMzLb1JFPrMbIJDM6AUyNQ,Jimmy John's,"14725 Detroit Ave, Lakewood, OH, 44107",44107
rmzOeemTM-1jiJprpHec0A,Wendy's,"2805 Jacks Run Road, White Oak, PA, 15131",15131
rn7oMLg6JJpDAJ_okzt67w,Burger King,"PA Turnpike East Mile Post 493  2, Verona, PA, 15147",15147
rnksHtMALfngIl_vopHVXg,Burger King,"15401 West High Street, Middlefield, OH, 44062",44062
rRAKvF-E_fnikHK4WSpXrA,QDOBA Mexican Eats,"9552 Mentor Ave, Mentor, OH, 44060",44060
rS4vCHv4UPjYLiDN74Y9Gw,No 1 Express,"3977 Warrensville Center Rd, Warrensville Heights, OH, 44122",44122
rskBlUDRTceD5skTS0-tdg,Taco Bell,"6275 McKee Road, Fitchburg, WI, 53719",53719
RSndNUTD8MpDQiotoTS29A,Steak N Shake,"590 Pittsburgh Mills Cir, Tarentum, PA, 15084",15084
RtDfRUa_ahMBVcoWzuh-9w,Dairy Queen Grill & Chill,"8895 Darrow Rd, Twinsburg, OH, 44087",44087
rTKvFicaNDeCY0W0anOIfg,Jersey Mike's Subs,"20647 Center Ridge Rd, Rocky River, OH, 44116",44116
rts9r2F-st7UQCDkplOivg,Subway Restaurants,"14419 Cedar Rd, South Euclid, OH, 44121",44121
RUxAdd3mmNkejoTAX2YIDw,Patron Mexican Grill,"11675 Perry Hwy, Wexford, PA, 15090",15090
Rv-Gg0gqteFU3WEYjHvurg,Cilantro Taqueria,"2783 Euclid Hts Blvd, Cleveland, OH, 44106",44106
RvjO2u53pbFv7uCufPvNDg,Grecian Isles,"2 Ppg Pl, Ste 12, Pittsburgh, PA, 15222",15222
rwKSKNRKXVERaltnjVltEA,Arcade Pizza,"5319 Broadway Ave, Cleveland, OH, 44127",44127
rWMnuWX4idGunohFTjSmKw,Raising Cane's Chicken Fingers,"5180 Tiedeman Rd, Brooklyn, OH, 44144",44144
RXWoXbo18akMt9tV4bLktA,Applebee's,"411 Northfield Rd, Bedford, OH, 44146",44146
rYihcTES0OvWnfEluM1Hqg,KFC,"9119 State Route 14, Streetsboro, OH, 44241",44241
ryy9UyS6tV9qp1l6Zw3kaw,Subway Restaurants,"3 Market Square, Pittsburgh, PA, 15222",15222
rzByiKaj-bLeLz-zKNBQdg,Dairy Queen Grill & Chill,"2795 Saw Mill Run Blvd, Pittsburgh, PA, 15227",15227
rzizY1zgiokbRDfD0V_AUw,The Gorilla,"12102 Madison Ave, Lakewood, OH, 44107",44107
S_02VqM-sXAY9kDhvGxXtw,Five Guys,"3273 Steelyard Dr, Cleveland, OH, 44109",44109
S_KsGVQV_FwPLmoVHHdmFQ,McDonald's,"15551 Kinsman Rd, Middlefield, OH, 44062",44062
s_LnXSpmE04Wo5hmJWq6zQ,Jersey Mike's Subs,"3027 Graham Rd, Unit 103, Stow, OH, 44224",44224
S_VoH2qPxjm5l3MeuCgunw,Taco Bell,"1603 S Braddock Ave, Pittsburgh, PA, 15218",15218
s0HXXbiItSvVQBLvyckeRA,Dairy Queen Grill & Chill,"1223 E Carson St, Pittsburgh, PA, 15203",15203
S3rh8kEJ8daGYPNRaVf-OA,Arby's,"1603 Landmark Dr, Cottage Grove, WI, 53527",53527
S4NHg4GZD35HzzibJAxXDw,Myles Teddywedgers,"101 State St, Madison, WI, 53703",53703
s8sAe29mA8q1eQwdC1qAKw,Wendy's,"534 State St, Madison, WI, 53703",53703
S9KZksiBeXvTs7qZ235v9g,Sheetz,"21034 Royalton Rd, Strongsville, OH, 44149",44149
sARejHFyWLA93RgGwkhy5g,Burger King,"8515 Euclid Ave, Cleveland, OH, 44106",44106
Sbk3bt3v-TyGgdBs6scz3Q,Arby's,"26368 Lorain Rd, North Olmsted, OH, 44070",44070
sC2R8zbTG7UpFN6EyStUWg,Subway Restaurants,"4400 Old William Penn Hwy, Units 104 & 105, Monroeville, PA, 15146",15146
Scjd6eKQ2zWiecxQcbGXIg,Wingstop,"10514 Lorain Ave, Cleveland, OH, 44111",44111
ScXWzVisOI4P-g-LoDTaiA,Subway,"145 Mall Blvd, Monroeville, PA, 15146",15146
sCZvwm61OIHzg4xKaCV68A,KFC,"29050 Lake Shore Blvd, Willowick, OH, 44095",44095
sDfN5qJlmvrwTfwEPBsxSg,Dairy Queen,"1103 Klein Ave, Rantoul, IL, 61866",61866
SEdXR0L_scerP_18ZMyrzQ,McDonald's,"5020 Darrow Rd, Stow, OH, 44224",44224
sfdDEPXrpsOaywcu2jhjoA,Panda Express,"9540 State Route 14, Streetsboro, OH, 44241",44241
SFh9uHtGR1lVPH2RTS2SWQ,McDonalds,"616 E Green St, Champaign, IL, 61820",61820
SFQoskuZUqrNXAlXvp33CQ,Long John Silver's,"904 Cleveland St, Elyria, OH, 44035",44035
Sg3qj0mhSEYX4Co3fVHHwQ,McDonald's,"4235 Walnut St, McKeesport, PA, 15132",15132
S-HuIOsopWeKMsLwf90l9g,Burger King,"1560 Norton Rd, Stow, OH, 44224",44224
SI9k0AIRI8RVgK_sRe83xg,Jimmy John's,"4852 Richmond Rd, Warrensville Heights, OH, 44128",44128
SkdgjduPd1W1jzJBnJWRXQ,Popeyes Louisiana Kitchen,"6140 Broadway Ave, Cleveland, OH, 44127",44127
SkG90TI5lsR337kTOBDkUg,Subway Restaurants,"8553 E Washington, Chagrin Falls, OH, 44023",44023
sKToYrrPP4VWzpIy94pLgg,Charleys Philly Steaks,"203 N Lombard St, Mahomet, IL, 61853",61853
SLlQSsSHukMz4-3-eaOgUA,Chick-fil-A,"3990 5th Ave, Pittsburgh, PA, 15213",15213
SloPgHVOCd-3pMWvJ7znlw,Taco Bell,"5218 Detroit Rd, Sheffield Village, OH, 44035",44035
SMOuPyas0AYkXIsq1N30Xw,Dairy Queen Grill & Chill,"102 Mcdowell Ln, McMurray, PA, 15317",15317
SMtnQ_KdWUL36t3nV497uw,Jin's Chicken and Fish,"N Frances St and University Ave, Madison, WI, 53715",53715
smtYnQpXjxixcomck2uluA,Subway,"9500 Euclid Ave, Cleveland, OH, 44195",44195
Sn09Z4N9FpfoBbLBSJlB_A,Subway Restaurants,"930 Penn Ave, Pittsburgh, PA, 15222",15222
sNAU_ItzmB-TIgmWwqRlEw,Chipotle Mexican Grill,"36200 Euclid Ave, Ste 12, Willoughby, OH, 44094",44094
So2tr4GnhCMYeZvfJYRCEQ,Burger King,"1795 Snow Rd, Parma, OH, 44134",44134
sOqRyah0z32OxObhbjNJGg,Dairy Queen Grill & Chill,"3645 Fishcreek Rd, Stow, OH, 44224",44224
SormG5HwTFhWrPk8Uog0dw,Chipotle Mexican Grill,"7707 W Ridgewood Dr, Parma, OH, 44129",44129
SQcrg-8RsMbZ6kKz2xTDPA,Mr. Hero,"15617 Puritas Ave, Cleveland, OH, 44135",44135
Sr_VUJBhqcKCDLRv0JkrDg,McDonald's,"1650 Copley Rd, Akron, OH, 44320",44320
SrIlbndBJKTJcWNF-fLP7Q,Swensons Drive-In,"40 S Hawkins Ave, Akron, OH, 44313",44313
SrmRT2kc3v5VUWKS3_IFBQ,Dairy Queen Grill & Chill,"1990 Lincoln Way, White Oak, PA, 15131",15131
sro9D0YFB-FJyRVLQls1QA,Taco Bell,"1025 Washington Pike, Bridgeville, PA, 15017",15017
sSb41sJghGm2nEkuzzJEBw,Einstein Bros,"11100 Euclid Ave, Cleveland, OH, 44106",44106
ssLkDDah5ci-tQPq3iPFUg,Five Guys,"36050-A Detroit Rd, Ste A, Avon, OH, 44011",44011
suIn6SJHBJaOVOOikpWNOg,Burger King,"6251 Mayfield Rd, Mayfield Hts, OH, 44124",44124
sUzvletCYiIaZD_hbnNLEA,Taco Bell,"100 E Broadway, Monona, WI, 53716",53716
SViPlfsmwqvWNxZuVOgOMQ,Subway Restaurants,"616 East Green Street, Suite A, Champaign, IL, 61820",61820
Svs-B-a5-13D2dGTKxLsyw,Mr Chicken,"11680 Snow Rd, Cleveland, OH, 44130",44130
SxQNPLf_wcmQvk2QFqQG_w,Five Guys,"623 E Main St, Kent, OH, 44240",44240
SxS_XL_yi9c004nXvBuSjA,Chipotle Mexican Grill,"5986 Centre Ave, East Liberty, PA, 15206",15206
sYf2auhosrx8trbyP9nGyw,DP Dough,"33 E Green St, Champaign, IL, 61820",61820
syMrPUeWjnXEMVATIlNCMg,KFC,"3036 Clark Ave, Cleveland, OH, 44109",44109
SZbn2cSLGsAmvliMzsvXOw,Popeyes Louisiana Kitchen,"12910 Buckeye Rd, Cleveland, OH, 44120",44120
szNZuBmhRguqQH6aO3OS4A,McDonald's,"2251 Century Dr, West Mifflin, PA, 15122",15122
T-_xEyoDPAKV-I6iQlbKWA,McDonald's,"3050 Carnegie Ave, Cleveland, OH, 44115",44115
T0V6pK7kJWTrTiB788ED6g,Mr Hero,"468 Richmond Rd, Cleveland, OH, 44143",44143
T1lOHMIas_PSflKY7duF_g,Chipotle Mexican Grill,"15029 Pearl Rd, Strongsville, OH, 44136",44136
T3xarRKQzQ8_bOdsEQDiZA,Raising Cane's Chicken Fingers,"14356 Pearl Rd, Strongsville, OH, 44136",44136
T4hTzbaZg1m178ziHWqIqg,Chick-fil-A,"9611 Mentor Ave, Mentor, OH, 44060",44060
T6DLOnlZI015fkdZoELCeA,Jimmy John's,"240 N Court St, Medina, OH, 44256",44256
t6LKeb5gNSeqri1JqOPZow,Subway Restaurants,"11667 Penn Hills Dr, Storeroom #12, Pittsburgh, PA, 15235",15235
t6tGkwfyFKKyvzTHpy_png,KFC,"5210 Detroit Rd, Elyria, OH, 44035",44035
t6ZOV444ggSYL0BaeAbx0Q,Arby's,"683 E Aurora Rd, Macedonia, OH, 44056",44056
t99PAVtrCQKadEsKnjUYkw,McDonald's,"4905 Monona Dr, Monona, WI, 53716",53716
t9BPvhkUakhvr3TWDw-mXA,KFC,"210 Rodi Rd, Pittsburgh, PA, 15235",15235
T9va11v5HvQDnEXO9k838A,Yovi's,"477 Graeme St Market Sq, Pittsburgh, PA, 15222",15222
tB0zkiCxLjJwEPCRmwlVrA,Sonic Drive-In,"1842 Snow Rd, Parma, OH, 44134",44134
tCCBl_sHPQsJg37g2fjRpA,McDonald's,"2909 W Kirby Ave, Champaign, IL, 61821",61821
tcnu9ivUsuQUNiz944bpOA,Kouskous Express,"665 Washington Rd, Pittsburgh, PA, 15228",15228
TdTl_T42gbewHCMQVqZ_xA,Wendy's,"5055 Library Rd., Bethel Park, PA, 15102",15102
tDwEWVmt1L0cDqnJqWtqkg,Arby's,"6375 Som Center Rd, Solon, OH, 44139",44139
t-EcsRa2ihCBNTD_-wPDaA,Wendy's,"7635 Mentor Ave., Mentor, OH, 44060",44060
tetKWtLT0639lqnD9QJRKw,Panda Express,"2070 Lebanon Church Rd, West Mifflin, PA, 15122",15122
TfE45_KKAirTrJBKtoKq6A,Wendy's,"1051 W. Graham Street, Stow, OH, 44224",44224
TGlCiibIB2IxZwVzBjC2ng,Taco Bell,"360 Howe Ave, Cuyahoga Falls, OH, 44221",44221
THH2CXT1w2acF7qDECx2yg,Blaze Pizza,"8011 B McKnight Rd, Pittsburgh, PA, 15237",15237
tiF4tyqwfHwCUy3DY0___A,Subway Restaurants,"9380 State Rt 43, Streetsboro, OH, 44241",44241
TiPk-P69U5_E-6xQiEdGwQ,Culver's,"1599 Landmark Dr, Cottage Grove, WI, 53527",53527
tkbRjBlZm7ngEVSu22n0vg,Jimmy John's,"710 W Champaign Ave, Rantoul, IL, 61866",61866
TkJasaS8KVqPdcQRZdrdMw,Jimmy John's,"3035 Washington Pike, Bridgeville, PA, 15017",15017
tLpkSwdtqqoXwU0JAGnApw,Wendy's,"4602 Northfield Road, Cleveland, OH, 44128",44128
t-ndtWJD7HesQwnreXv8Tw,McDonald's,"3160 Medina Rd, Medina, OH, 44256",44256
t-NF_3LecjuOlwiK-Gx2KQ,Potbelly Sandwich Shop,"4833 Annamark Dr, Madison, WI, 53704",53704
tNQ3sH10qp5GzAV8eK-vsw,Wendy's,"2396 Golden Mile Highway, Plum, PA, 15239",15239
Tnzc_72OVCdCc7KmfPOnHA,Popeyes Louisiana Kitchen,"1900 Lincoln Hwy, North Versailles, PA, 15137",15137
tOET35bbqhf7FSJCz4czqg,McDonald's,"9101 Kinsman Ave, Cleveland, OH, 44104",44104
TPcDS5qMbroEdTX_glnT4g,McDonald's,"4618 E Royalton Rd, Broadview Heights, OH, 44147",44147
tpunY93tKQQs7f-PljcPSg,KFC,"5130 Clairton Blvd, Pittsburgh, PA, 15236",15236
TpxCGW68bkqS5T0wnurOfw,Subway,"1713 W Kirby Ave, Champaign, IL, 61821",61821
tQaIWc9qeiB1IU163LKlAw,Panda Express,"627 S Wright St, Champaign, IL, 61820",61820
trpUpkB4lxReIhfr60hlww,McDonald's,"801 Allegheny Ave, Pittsburgh, PA, 15233",15233
trZ9PBGPUil8NEAoFdb1rQ,McDonald's,"10700 Brookpark Rd, Brooklyn, OH, 44130",44130
ts4ZmG1Fde5UfQDDskR5eQ,Arby's,"808 Liberty Ave, Pittsburgh, PA, 15222",15222
TsNYXmSJYjIq1WN8EfP0Aw,McDonald's,"8230 Euclid Ave, Cleveland, OH, 44106",44106
tt96sjIQIKgtGEvRHhLfBg,Burger King,"6909 Odana Rd, Madison, WI, 53719",53719
TtbMUjZMMloSZR9l2TrcAQ,Tasty Platters and Fried Chicken,"4401 Old William Penn Hwy, Monroeville, PA, 15146",15146
TTnUoYDCQoTfldLs3AuTDg,Chipotle Mexican Grill,"1027 Freeport Rd, Pittsburgh, PA, 15238",15238
TTZeAqyG5L5JzoX6aMhfHA,Wendy's,"126 Flight Memorial Drive, Fairlawn, OH, 44333",44333
Tuj_q3-gFRsRzR1xxQqNeA,GrandSlam Pizza,"4376 Old William Penn Hwy, Monroeville, PA, 15146",15146
tulUhFYMvBkYHsjmn30A9w,Hot Sauce Williams Barbecue Restaurant,"7815 Carnegie Ave, Cleveland, OH, 44103",44103
tvESBMlJsaARw6hXoRCdjQ,Taco Bell,"East Towne Mall, 228 East Towne Mall, Madison, WI, 53704",53704
tvUGZRnbtgjwZimkiq3eGA,Subway Restaurants,"10614 Lorain Ave, Cleveland, OH, 44111",44111
TW_pFdWTwjF8lys2tc7nuA,Steak n Shake,"6880 Ridge Rd, Parma, OH, 44129",44129
tWtuHpIFtQHMQq8q8DG3dA,Tea House Noodles,"1900 E 6th St, Cleveland, OH, 44114",44114
tx_0mIXEr4TPucSYyfA2eg,Sarku Japan,"619 S Wright, Champaign, IL, 61820",61820
TXSS8HmvSVDQdNNqB-4INA,BIBIBOP Asian Grill,"511 Park Ave, Ste 149, Orange, OH, 44122",44122
tyniJe6u80Z7QmWlX7Wmaw,Starbucks,"1001 Liberty Avenue, Pittsburgh, PA, 15222",15222
tYNK4--H4WDaUBZ13salzA,Jimmy John's,"11446 Euclid Ave, Cleveland, OH, 44106",44106
TZILpUd7Ag5HpdatXhiJbw,McDonald's,"9192 Pearl Rd, Strongsville, OH, 44136",44136
U_Hxyrx7yGDliv_TPa6i_A,McDonald's,"1006 Purnell Dr, Mahomet, IL, 61853",61853
u1_a84WeHWa1YlreV6RZtg,Five Guys,"1029 Freeport Rd, Pittsburgh, PA, 15238",15238
u2b3bHo4BES5al0nBJj1Ww,The Icehouse,"1001 Wisconsin Pl, Madison, WI, 53703",53703
U4DbCXyX_Hd451MoQCw9iw,McDonald's,"1429 Hwy 51 W, Stoughton, WI, 53589",53589
u7CxxEzx8hvjoJ8onN4zTg,Pittsburgh International Airport,"1000 Airport Blvd, Pittsburgh, PA, 15231",15231
U7T6ioQJ17YPh_LG6xDTWA,Which Wich,"512 E Green St, Ste A, Champaign, IL, 61820",61820
uanNv8sJLEw3rUpqdiR8Rg,Mr Hero,"24932 Aurora Rd, Bedford, OH, 44146",44146
UbYl76BraRy2HObPNLs4Aw,McDonald's,"7245 Pearl Rd, Middleburg Heights, OH, 44130",44130
Uc2PqdAPWPMxe6_YHB4wHQ,Wendy's,"1703 S. Braddock Ave, Swissvale, PA, 15218",15218
Uc6pfmAw3J_k3WF4U9YN8A,Arby's,"829 Bunny Trl, Sun Prairie, WI, 53590",53590
UciuB_t-6k2EfjQRdDCHfg,Taco Bell,"5591 Warrensville Ctr Rd, Maple Heights, OH, 44137",44137
UDF-ISFu8lIZDyWvoR7nLg,Denny's,"7319 Mcknight Rd, Pittsburgh, PA, 15237",15237
uDWZg3j4HpZCojNrp80hPw,KFC,"2930 Carnegie Ave, Cleveland, OH, 44115",44115
UEEDnMulA6q6I_q9HDxpEA,McDonald's,"1050 Graham Rd, Cuyahoga Falls, OH, 44224",44224
UefV-nqjYP3EUzubgtrIAw,Jersey Mike's Subs,"7468 Broadview, Parma, OH, 44134",44134
uf8WNaHKKssMUbQVg8nJ7g,Jimmy John's,"102 E University Ave, Ste. A, Urbana, IL, 61801",61801
UFyzcr1y2r3y-e_tNpA9VA,Smoky Jon's No 1 BBQ,"2310 Packers Ave, Madison, WI, 53704",53704
uGKrKhTuHcMy00thxhVJ5Q,Popeyes Louisiana Kitchen,"7998 Leavitt Rd, Ste 1, Amherst, OH, 44001",44001
uIgGcHq7FOlD1Uzep6PLwg,Arby's,"2685 State Rd, Cuyahoga Falls, OH, 44223",44223
UIpxJVHnqXG3PN4RCguY6A,Plaza Freeze & Linda's Restaurant,"14964 S State Ave, Middlefield, OH, 44062",44062
uJ423HQp-9yKUXPkiDdYbw,Jimmy John's,"6921 University Ave, Middleton, WI, 53562",53562
Uj77Cm-azkhW-F-vMIBbfg,Taqueria Gonzalez,"2606 Allen Blvd, Middleton, WI, 53562",53562
ukj2xXv_vmJriq3myDnsYA,Garbanzo Mediterranean Fresh,"1401 W Green St, Urbana, IL, 61801",61801
ULGotJu_NkKFBIpsoA_SUA,Taco Bell,"62 Tallmadge Circle, Tallmadge, OH, 44278",44278
uMHk2kudlAN94fFVNdYhxw,Long John Silver's,"1217 N Prospect, Champaign, IL, 61820",61820
UNPkYPoR-zPfnpTL6GVgzQ,Jimmy John's,"1 N Randall Ave, Madison, WI, 53715",53715
UobSPAAzgt7HKmWoepi31A,McDonald's,"30100 Detroit Rd, Westlake, OH, 44145",44145
uOPzOiwkS_6w4txA7fYfeA,Skyline Chili,"4752 Ridge Road, Brooklyn, OH, 44144",44144
upvjuqNc9VHH7z-OAZQ8dg,Arby's,"1441 Snow Rd, Cleveland, OH, 44102",44102
uQBAiqEx6yYjidHSUoUMUw,Arby's,"7647 Day Dr, Parma, OH, 44129",44129
UQi4riVGsPKCW04I-BiRQA,Arby's,"3974 William Penn Hwy, Monroeville, PA, 15146",15146
UQnfFteNWD-2h4Y7EOhs6Q,Subway Restaurants,"5900 US Hwy 51, McFarland, WI, 53558",53558
UrbRd2Ixu__uFMVVR5vwEw,Jimmy John's,"21 Tower Dr, Sun Prairie, WI, 53590",53590
uRbrfI6DW0hn3Vj0tyjycA,V's Gourmet,"15418 Lake Shore Blvd, Cleveland, OH, 44110",44110
URmpCBod57A07npzwCp4bA,Subway Restaurants,"55 Alpha Dr, Pittsburgh, PA, 15238",15238
UROWdKGa1IQ19Jk4tExvVQ,Culver's,"7206 Mineral Point Rd, Madison, WI, 53717",53717
usdef3dIb6VXGV8peev2_w,Five Guys,"26037 Lorain Rd, North Olmsted, OH, 44070",44070
USXA_daAmAkcEzHju4Hpqw,McDonald's,"8380 Broadmoor Rd, Mentor, OH, 44060",44060
uT6lK4WSKCLrym6aYvuzQQ,Arby's,"5081 Eastpointe Dr, Medina, OH, 44256",44256
UT7I809RZYVsRzUUsCDTbQ,Mixed Greens,"230 W Huron Rd, Cleveland, OH, 44113",44113
UTodxk-Mjmvf_Zc7f5pdTw,McDonald's,"3760 William Penn Hwy, Monroeville, PA, 15146",15146
uU1_TvlSnNtCavikmCv88Q,Burger King,"32533 Lorain Rd, North Ridgeville, OH, 44039",44039
UupAeWSMc0wwZIdZgVTp-A,Little Caesars Pizza,"4112 Lake Rd, Sheffield Lake, OH, 44054",44054
UvfBeHic40rwnxFBvfAP5A,KFC,"740 Lysle Blvd, McKeesport, PA, 15132",15132
UWDpCNf1-WeYh_iigBhQaw,Famous Gyro George,"5170 Northfield Rd, Maple Heights, OH, 44137",44137
UxFS36x0tLiDELJgdzh1sA,Subway Restaurants,"500 W Verona Ave, Verona, WI, 53593",53593
uxm2CPgLbs98s9OGPu5gXg,Five Guys,"17695 Bagley Rd, Middleburg Heights, OH, 44130",44130
uznSXfPkJgntadZ4gKHSoQ,Wendy's,"14944 Pearl Rd, Strongsville, OH, 44136",44136
v_xTE55R62m7riTP7nWgAA,Taco Bell,"715 W Champaign St, Rantoul, IL, 61866",61866
V1MTfnI-1T7lqZO-Y_qXAg,QDOBA Mexican Eats,"2741 University Ave, Madison, WI, 53705",53705
v2AAGuPuH2QGGwosWZw_qA,McDonald's,"3709 Kinsman Blvd, Madison, WI, 53704",53704
V33QuCrynemAzfzC3eChoA,Pita Pit,"3750 W Market St, Fairlawn, OH, 44333",44333
V3A7tvyfSX9pmy6L2ohqDg,First Watch,"1431 Som Center Rd, Mayfield Heights, OH, 44124",44124
v3Ec04i6x7NC1B7YFoA4GQ,Taco Bell,"3002 E Washington Ave, Madison, WI, 53704",53704
v3kXkK9ga8jfgetr0Hb5Eg,McDonald's,"31115 Vine St, Willowick, OH, 44095",44095
V42xxD1B1N_I5KSBb2UsCA,Raising Cane's Chicken Fingers,"1801 E Main St, Kent, OH, 44240",44240
V4NwBv9O6DWTl36ZKZrfpw,Wendy's,"208 Rodi Road, Penn Hills, PA, 15235",15235
VahYIkK6nH3jTPrJUfZnlw,McDonald's,"3875 Medina Rd, Montrose, OH, 44333",44333
vblct6rMen0wyOqGEy-pNQ,Jersey Mike's Subs,"7390 Mcknight Rd, Pittsburgh, PA, 15237",15237
vBMAdtlABJ1qb1ryaeOugA,Potbelly Sandwich Shop,"515 Euclid Ave, Cleveland, OH, 44114",44114
VbYtdUn1_HM8Hv4vxTEGQQ,Dairy Queen,"5342 Ridge Rd, Cleveland, OH, 44129",44129
vc3z-aoBWCm8R94bfzU1dA,Subway Restaurants,"7343 Saltsburg Rd, Unit A, Pittsburgh, PA, 15235",15235
vcV1q5onsIMFhOBxwNow7A,McDonald's,"22535 Lorain Rd, Fairview Park, OH, 44126",44126
Vd2fEopYlkAqtW9ePfKZHg,Burger King,"2224 Leavitt Rd, Lorain, OH, 44052",44052
VdlbAvRYAqb8B4SIe8LhlA,Subway Restaurants,"26079 Detroit Rd, Westlake, OH, 44145",44145
vdocaPsNLvbGJFF4ARzbzA,Burger King,"1508 West River Rd, Elyria, OH, 44035",44035
VdQyoAc-yvfq4knc2wFunA,Burger King,"994 High Street, Wadsworth, OH, 44281",44281
v-E_fwn4CesE_rdmxvwvSQ,Panda Express,"21085 Center Ridge Rd, Fairview Park, OH, 44126",44126
vEsAPc0fEDP1YPeSQanxfQ,Steak n Shake,"5300 Abbe Rd, Elyria, OH, 44035",44035
vEtE2CTl3rrDpTC20RUisQ,Wings Over Pittsburgh,"2525 E Carson St, Pittsburgh, PA, 15203",15203
veU3mhOn8kF87VfE_JvKlg,Grandslam Pizza,"417 Old Abers Creek Rd, Plum, PA, 15239",15239
VfMsmSXabsmf6c5s3uSWVw,Dairy Queen Grill & Chill,"1418 Pearl Rd, Brunswick, OH, 44212",44212
VFv7NcPW9ajUTLleJ8wOQA,Chipotle Mexican Grill,"3615 Forbes Ave, Pittsburgh, PA, 15213",15213
VGADtVNAAP_ghLgw6k3X3A,Subway Restaurants,"2850 University Ave, Madison, WI, 53705",53705
vHJiewL8K7QcDlm4qDR6Cw,Wendy's,"5076 William Penn Hwy, Monroeville, PA, 15146",15146
VHskIuH12SlaguUA83XmYA,Burger King,"1708 Philo Rd, Urbana, IL, 61802",61802
vJk0p1t3GPc8Pqx1gdMqHQ,Dairy Queen,"3538 W 105th St, Cleveland, OH, 44111",44111
vJZUAEoGunENFVSZkAOT9Q,McDonald's,"36141 Lakeshore Blvd, Eastlake, OH, 44095",44095
Vkz7c2EDh7ydELK8Za0obQ,Arby's,"2203 Chester Ave, Cleveland, OH, 44114",44114
VMlDCzJf95y_LgTnl0XzSg,Dairy Queen,"34600 Euclid Ave, Willoughby, OH, 44094",44094
vMqIaq_29ru7G7z3QiWWRg,Swensons Food Truck,"680 E Cuyahoga Falls Ave, Akron, OH, 44310",44310
VmZJV5-NaZoyEFrTWjjlyg,Taco Bell,"36220 Detroit Road, Avon, OH, 44011",44011
v-Q3jPAux30L8xlagWidOQ,Roy's By the Tracks,"3710 State Rte 88, Finleyville, PA, 15332",15332
Vq4cLORDaohDQsrmuWmSrA,Subway Restaurants,"1017 Waterdam Plaza Dr, McMurray, PA, 15317",15317
vqa8Q38bnFSsPQEahuiqRQ,Burger King,"4123 Pearl Rd, Cleveland, OH, 44109",44109
vRvWnE-qpVQrMT57Z-sEsw,Arby's,"1022 N Court St, Medina, OH, 44256",44256
VSkNNLEGTwVCjXTqQ4rCrg,Freddy's Frozen Custard & Steakburgers,"420 W Towncenter Blvd, Champaign, IL, 61822",61822
