name,business_id,star_y,BikeParking,Caters,NoiseLevel,OutdoorSeating,RestaurantsDelivery,RestaurantsTableService
Arby's,Yw4_Sp86c3rFsuSdqS5O_Q,2,NA,NA,quiet,NA,FALSE,NA
KFC,xkgX0lzCY-S62e4Q1mvgiA,2.5,NA,TRUE,NA,NA,TRUE,NA
Subway Restaurants,5g4TpsGFDQsu4nKuWQCjPQ,2.5,NA,NA,average,FALSE,FALSE,NA
Subway Restaurants,waFWpYwEEwq0ikBJftqrEQ,3,FALSE,TRUE,NA,FALSE,FALSE,NA
Dairy Queen,kosll4ft5_AFQ-PQSiR0ug,2,NA,NA,NA,NA,NA,NA
KFC,5xv0xjcRUzP-Zb6CKBOceQ,2,TRUE,TRUE,average,FALSE,TRUE,NA
Dairy Queen Grill & Chill,LSxHsjO_CNbH-NE3lvwKaw,2.5,FALSE,FALSE,average,TRUE,FALSE,NA
Jimmy John's,oEn0Wsz_l33QfFwlw4f_cw,3,NA,TRUE,quiet,FALSE,TRUE,NA
McDonald's,KU6EYISdKH-jw3w7vZa6Pw,1,NA,NA,NA,NA,TRUE,NA
Chick-fil-A,nbypJnkEbSj5OjkB-_y0Zg,3.5,TRUE,TRUE,NA,TRUE,TRUE,NA
Subway,KpKYl-rfvYLhUylIuNHg7A,3.5,NA,NA,NA,NA,NA,NA
Long John Silver's,aNFEAh4xClhLYK8K4ZDpCA,2.5,NA,NA,NA,NA,FALSE,NA
Arby's,Q1WoqmmvoyWC3b6esLNyCQ,3.5,FALSE,NA,NA,FALSE,FALSE,NA
Dairy Queen Grill & Chill,rzByiKaj-bLeLz-zKNBQdg,2.5,TRUE,FALSE,average,FALSE,FALSE,NA
Hazel's Family Restaurant,KJva9u5Zu7_tyZrjYBFnIg,4,TRUE,FALSE,average,FALSE,FALSE,NA
KFC,pNgDhHaeFkWQW71NzT9wzg,1.5,NA,FALSE,NA,FALSE,FALSE,FALSE
McDonald's,rcRIL23Tf3G6g1ptFcsD-Q,1.5,FALSE,FALSE,loud,FALSE,TRUE,NA
Taco Bell,HNbX93hyrua2p6LO4IwdHA,2,NA,NA,NA,FALSE,TRUE,NA
Pedro's Pedro's,cL38u23Ez492pToB4xZZXQ,1.5,NA,NA,NA,NA,FALSE,NA
Rally's,6oOIpBNo0h3hrtx8aFCv6g,2,FALSE,FALSE,quiet,TRUE,FALSE,FALSE
Wendy's,atu9bo2flyoM3CzihE-OlQ,1,NA,NA,NA,FALSE,FALSE,NA
Taco Bell,VveJgvCshJios_o-zwKJIw,1.5,TRUE,NA,quiet,TRUE,TRUE,FALSE
McDonald's,MqhxKfI7oMjUTMqH2gnhyg,1.5,NA,FALSE,NA,NA,TRUE,NA
Hms Host Great Lakes Plaza,9LZQYlTCNmQSHb2GmqZTFg,3.5,FALSE,FALSE,average,TRUE,FALSE,NA
Cousins Subs,jb6yNcKwUDsIQOLYmJCcyA,4,NA,TRUE,NA,FALSE,TRUE,NA
Speedy's Grub Shack,rgdD0z1plae_ewOluEq8iQ,4,TRUE,TRUE,average,FALSE,TRUE,FALSE
Subway Restaurants,ykwGLizkYXRsYy79kDFAKg,2,NA,NA,average,NA,FALSE,NA
Jimmy John's,DKwhJa-XDp8Co7ouU9h9YA,2,FALSE,TRUE,average,FALSE,TRUE,NA
Culver's,5_a8VF9MQ2rkNg7GR8MGfg,3,NA,NA,NA,NA,FALSE,NA
Subway Restaurants,1LbvFwxbLepIpDasI-Pshg,2.5,NA,NA,average,FALSE,FALSE,NA
Long John Silver's,CjT9tk594dmyYJb8hS3P4A,3,TRUE,NA,average,FALSE,FALSE,NA
Sheetz,Wvj7_MtfViFRXrljkzYXIw,4.5,TRUE,FALSE,average,TRUE,FALSE,NA
McDonald's,0b5joPhf_UjX_uCQsO6JNg,2,NA,NA,average,NA,TRUE,NA
Subway,NiYjWteYkFwglnlJEDe2BA,3.5,TRUE,NA,average,TRUE,FALSE,NA
McDonald's,6qAChWfCZVDvXNtcyhze-g,1,NA,NA,NA,FALSE,TRUE,NA
Mr. Hero,xwTDBul4ibO_siJYqzafYQ,3,NA,NA,average,FALSE,FALSE,FALSE
Subway Restaurants,RHhio6zarLCeYrsyKna23w,2,NA,TRUE,average,FALSE,TRUE,NA
Wendy's,y-1sMhUMubrHWdIW4FaE8w,2.5,NA,NA,NA,NA,FALSE,NA
Arby's,Q6sAy86CCQZy_qwZZpvOnQ,3,NA,FALSE,NA,NA,FALSE,NA
Subway,wG3jVl_LqXb8fEB7LIOReA,3,NA,NA,NA,NA,NA,NA
Jimmy John's,UrbRd2Ixu__uFMVVR5vwEw,3,NA,TRUE,average,FALSE,TRUE,NA
McDonald's,NIFrjfEot4GFR-tqiqrsHw,1,TRUE,FALSE,loud,TRUE,FALSE,NA
Jimmy John's,2jwpM5qhFCf8rpW1LeG7lA,3,FALSE,TRUE,average,TRUE,TRUE,FALSE
McDonald's,e_wiw1wi4MKm2Wnk08xiGw,1.5,TRUE,NA,NA,FALSE,TRUE,NA
Burger King,my7WOW-Dq7eV4OxfxmlI-g,3,NA,NA,NA,NA,TRUE,NA
Jimmy John's,ekGSuzubweRn2f6NWUh-jA,3.5,TRUE,TRUE,loud,TRUE,TRUE,FALSE
Burger King,OY1MdIc0J3BB7ZUJ7__Bbg,2.5,FALSE,FALSE,average,FALSE,FALSE,NA
Wendy's,IMZE8ujP9-lHpuhbum8ECA,1.5,FALSE,FALSE,average,FALSE,FALSE,NA
Burger King,Fqit51_n9W_5CuBjcM3mFQ,4,NA,NA,NA,NA,TRUE,NA
Jersey Mike's Subs,jwlSQz--Xl_6eMUJfEy4ag,4,TRUE,TRUE,average,TRUE,TRUE,FALSE
Wendy's,uznSXfPkJgntadZ4gKHSoQ,3,NA,NA,loud,NA,FALSE,NA
QDOBA Mexican Eats,V1MTfnI-1T7lqZO-Y_qXAg,3,NA,TRUE,NA,NA,TRUE,NA
Subway Restaurants,DhMshA4a0t5wlOq7u0RiMw,2,TRUE,TRUE,average,NA,FALSE,NA
Subway Restaurants,3FiXYmJUE9Sw1OvLBr7Bcg,3.5,NA,NA,NA,NA,NA,NA
Subway Restaurants,oCbQ882f2TAhOTp6OYdMkg,2.5,FALSE,TRUE,quiet,FALSE,FALSE,NA
Arby's,Vkz7c2EDh7ydELK8Za0obQ,4,NA,NA,NA,NA,TRUE,NA
Subway Restaurants,A_EqTA6dWEtBbWs2PEqU4A,1,NA,NA,NA,NA,NA,NA
Taco Bell,7FxdbDj8smpkpmmgyojIWw,1.5,TRUE,FALSE,quiet,FALSE,FALSE,NA
Wendy's,QNzX-iaiG2uIWQ2vOMq13A,1.5,FALSE,NA,average,FALSE,FALSE,NA
Burger King,2syRDb5oz8KUcI6KNS6ltg,1.5,FALSE,FALSE,average,FALSE,None,NA
Subway Restaurants,VV5QvID1xPwmyYXW6aCTSQ,2.5,TRUE,TRUE,average,FALSE,FALSE,FALSE
Rally's,f6eit1Q4vA68O7f9MkfMig,2.5,NA,NA,NA,TRUE,FALSE,NA
Subway Restaurants,HhZ1wgEyhVXEAmTnEq81iw,2.5,NA,NA,NA,NA,FALSE,NA
Burger King,MrlNl43mM8Y259tKzMj4Mw,3,FALSE,FALSE,average,FALSE,FALSE,NA
Taco Bell,yBiyGsetXPIGlerLjTedTA,2.5,NA,NA,NA,NA,TRUE,NA
KFC,tpunY93tKQQs7f-PljcPSg,2.5,NA,NA,NA,NA,TRUE,NA
Burger King,dBpQy7SF8qD9oVttzfuPKQ,1.5,NA,NA,NA,NA,None,NA
McDonald's,qrADQd0m9EenJmxMjcFtZg,1.5,NA,NA,NA,NA,NA,NA
Taco Bell,jY1v1tPxEVatDBA1-gq4mQ,4,NA,NA,NA,NA,TRUE,NA
Subway Restaurants,UQnfFteNWD-2h4Y7EOhs6Q,2.5,NA,NA,NA,NA,FALSE,NA
Culver's,Rh_V7OPfBs_6Sm7wzRPM6A,3,NA,NA,average,NA,NA,FALSE
Shake Shack,JIxA9BaEjidsv3TYOi-HOg,4,TRUE,NA,NA,FALSE,TRUE,FALSE
Wendy's,z7GWY9qP5l5JLt4rU5k-1w,1,NA,NA,NA,NA,FALSE,NA
Wendy's,Hw4rpWSCdaz59o-VyaDg6Q,2,NA,NA,NA,NA,NA,NA
Taco Bell,FUF_G7L-CeopeV09V4S0DQ,3,NA,NA,NA,TRUE,TRUE,NA
Jimmy John's,H1VqyERK7keUS0rdELDlAg,3.5,TRUE,TRUE,quiet,FALSE,TRUE,FALSE
Pittsburgh International Airport,u7CxxEzx8hvjoJ8onN4zTg,4,NA,TRUE,NA,NA,FALSE,NA
KFC,bF1BnDBMLDeoJw7ani315A,2,FALSE,TRUE,average,FALSE,TRUE,NA
Chipotle Mexican Grill,evNdyHPR1B8E1aIoUAsGrQ,1.5,TRUE,TRUE,loud,TRUE,FALSE,NA
Ohio Kabob Grill,KnaIbUk-eQm_tEsENO1oFw,4.5,TRUE,TRUE,quiet,FALSE,TRUE,TRUE
Pita Pit- Fairview Park,3drQZjrvh8EOJe5aSwYE5w,3.5,FALSE,TRUE,average,FALSE,TRUE,FALSE
McDonald's,42rDLL6vNJ5w66Ccj6a5XQ,1.5,TRUE,FALSE,average,NA,TRUE,NA
Subway Restaurants,pTicp-twG6F1t8jzaoagAA,1,NA,NA,NA,NA,NA,NA
Subway Restaurants,SkG90TI5lsR337kTOBDkUg,2,NA,NA,NA,NA,NA,NA
Derald's,fK0Z3tHJZ9zB0JeWlQT3xQ,4.5,NA,FALSE,NA,FALSE,FALSE,NA
Bombay Gyro's and Lunch Box,QtyvwZi6JiloDNEEH_ZxLQ,4,TRUE,FALSE,average,TRUE,FALSE,NA
Arby's,p5W1XIMcwYbVlLYyjwMs0Q,3,NA,NA,NA,FALSE,FALSE,NA
Five Guys,SxQNPLf_wcmQvk2QFqQG_w,4,TRUE,FALSE,average,TRUE,None,NA
Jimmy John's,6sqfAMlX68kusvE_FsIr-w,3.5,TRUE,TRUE,average,FALSE,TRUE,NA
Panda Express,WNvceXcngWjZz_IinDwYwA,2.5,TRUE,TRUE,quiet,TRUE,FALSE,FALSE
On Tap,VxWkBD_iZa9BiorMMtDYIw,2.5,FALSE,FALSE,average,TRUE,FALSE,NA
Arby's,MfUJzgce9m-w55auRE3wJQ,3.5,TRUE,TRUE,NA,TRUE,FALSE,NA
Chipotle Mexican Grill,WynSwONQjN7heBpTtP2Csw,3,FALSE,NA,NA,TRUE,FALSE,FALSE
Culver's,ibVJ52iBKcheyLNOPGU8jg,3.5,TRUE,FALSE,average,TRUE,FALSE,NA
Five Guys,kJQbc861Qvm_HsNofAahDA,3.5,TRUE,NA,average,TRUE,TRUE,FALSE
Five Guys,1TGti2jN5PstqlHelBBfNw,4.5,TRUE,FALSE,average,TRUE,FALSE,NA
A&W Restaurant,4Cj7zLIU47UY21yjdBGdtQ,4,FALSE,TRUE,quiet,TRUE,FALSE,NA
McDonald's,mVbGnu5VsAG79b0fMoKItA,1.5,TRUE,FALSE,average,FALSE,TRUE,FALSE
Jordandal Cookhouse,fYhGdDHq91Oz8Sgpleo-Vw,4.5,TRUE,TRUE,quiet,TRUE,TRUE,NA
Old Fashion Hot Dogs,P0ytQBoqSbMG9S7Hx-PAdw,4.5,FALSE,FALSE,average,FALSE,FALSE,NA
Taco Bell,KpfCj839-MPcxM8FKkW7GA,2.5,FALSE,FALSE,average,FALSE,TRUE,NA
Skyline Chili,1P4VWKDPCNAyw_OSI56XWQ,4,TRUE,FALSE,average,FALSE,FALSE,NA
Penn Station East Coast Subs,dej4yx6kLGKkOmP91-fBkA,4,NA,NA,NA,NA,NA,NA
McDonald's,yb5YMIqZGOBRxB__-xT9iQ,1.5,TRUE,NA,NA,NA,TRUE,NA
Taco Bell,Ap0dtO-8P_eg9uAepZyj0A,1.5,NA,NA,NA,NA,TRUE,NA
Yovi's,T9va11v5HvQDnEXO9k838A,4.5,TRUE,TRUE,average,TRUE,FALSE,FALSE
MOD Pizza,JE3SRhAGqZrAzs0gMm5cIA,4,TRUE,FALSE,average,FALSE,FALSE,FALSE
Subway Restaurants,mh2Jdx_Nw8iiXrWapC3Pig,2.5,NA,NA,NA,NA,None,NA
Popeyes Louisiana Kitchen,06DxO1hUPQJmtUzIbVNKwQ,2,FALSE,FALSE,average,FALSE,FALSE,NA
Rally's,KnlyuJGCKbgywlKJebsVHg,2.5,FALSE,FALSE,NA,TRUE,FALSE,FALSE
Toast,Cs7Zny0ijnyE9nZWSLBnAg,4,TRUE,TRUE,NA,FALSE,TRUE,FALSE
McDonald's,63iOXcDVSr8Jm0C8mjzo6g,1.5,NA,NA,NA,NA,TRUE,NA
MOOYAH Burgers Fries & Shakes,FnzYaH-uFANFyjrVuJkpwg,3,FALSE,NA,average,TRUE,FALSE,FALSE
Taco Bell,sro9D0YFB-FJyRVLQls1QA,2,FALSE,FALSE,average,FALSE,None,NA
Burger King,xnmQ1-YwnQJiV4zrP2LDuw,2,NA,NA,NA,NA,None,NA
Famous Gyro George,UWDpCNf1-WeYh_iigBhQaw,2.5,TRUE,FALSE,quiet,FALSE,FALSE,FALSE
Chick-fil-A,94sh9kS5DrmK7sNRYrASfQ,4.5,TRUE,NA,average,TRUE,FALSE,NA
Pita Pit,GEL7svZLFqx9NWq3aOtz_Q,3.5,TRUE,TRUE,quiet,FALSE,TRUE,NA
Which Wich,U7T6ioQJ17YPh_LG6xDTWA,3,TRUE,TRUE,average,FALSE,None,FALSE
Five Guys,S_02VqM-sXAY9kDhvGxXtw,4,FALSE,FALSE,average,TRUE,TRUE,NA
Taco Bell Cantina,YNI26xBkdOzI1TMGmIcEaw,3,FALSE,FALSE,average,TRUE,TRUE,FALSE
Taco Bell,p4h2-y4muYzTr94pBT4mZg,2,TRUE,FALSE,NA,FALSE,TRUE,NA
Asia Tea House,K6AKMjAdCSe8xllsbyeL9Q,3,TRUE,NA,average,TRUE,FALSE,NA
Subway Restaurants,OmezC2G0o8seOahmbBejRA,1.5,NA,NA,NA,NA,None,NA
Taco John's,B2N_XO6fX0ILL9c50QuzHg,3,TRUE,FALSE,average,FALSE,TRUE,FALSE
Subway,Gbo1RSbSjl0Mj_ekV0MS4w,2.5,NA,NA,NA,NA,FALSE,NA
Subway,z7ns1g4S82kaBdIAC_RMRw,3,FALSE,NA,average,FALSE,FALSE,FALSE
Subway,dJCZeDVq6cqqdch1e6YiUQ,2.5,NA,NA,NA,NA,FALSE,NA
KFC,ews1zoLozRjcTIQNthvPZg,1.5,TRUE,FALSE,NA,NA,TRUE,NA
Jersey Mike's Subs,M6jDeU_3sigyxVnRgHTBDg,4,NA,NA,quiet,NA,FALSE,NA
Burger King,n3vrziSf4NLLxvNapVC-iw,1.5,FALSE,NA,average,FALSE,TRUE,FALSE
Sports Fanatics,c4zZtYOWyw0CC2GfuN8vFg,4,TRUE,FALSE,loud,TRUE,None,NA
Subway Restaurants,DACx2AMjv0WS0bu3zU-iLw,1,NA,NA,NA,NA,TRUE,NA
McDonald's,trpUpkB4lxReIhfr60hlww,1.5,TRUE,NA,NA,FALSE,TRUE,NA
Dairy Queen Grill & Chill,mlmQ9WqUTkE32mP2y53ikA,2.5,FALSE,NA,NA,NA,NA,NA
Steak n Shake,RcsfZ7IrWSNvM1AYcLmWNw,2.5,FALSE,FALSE,very,FALSE,FALSE,NA
Long John Silver's,uMHk2kudlAN94fFVNdYhxw,2,NA,NA,NA,NA,NA,NA
Au Bon Pain,QgrxN-PyUWaIab41-RrTwg,3,NA,NA,NA,NA,NA,NA
Dairy Queen,gtHH0BgHFSXc-Z1seIWJ1g,4,TRUE,NA,average,TRUE,FALSE,NA
McDonald's,eulL-ktjA-YlcF3vWeW7vA,1.5,NA,NA,NA,NA,TRUE,NA
Chick-fil-A,0h4RFNScYBmtNhXAdz_UBA,4,FALSE,TRUE,average,TRUE,FALSE,FALSE
Wendy's,TfE45_KKAirTrJBKtoKq6A,1.5,NA,NA,NA,NA,FALSE,NA
Panda Express,tetKWtLT0639lqnD9QJRKw,3,FALSE,FALSE,loud,FALSE,TRUE,FALSE
Taco Bell,v_xTE55R62m7riTP7nWgAA,2,NA,NA,average,FALSE,FALSE,NA
Dairy Queen,sDfN5qJlmvrwTfwEPBsxSg,2,NA,NA,NA,NA,FALSE,NA
Burger King,a5HUZPAn8J_cCyi_qQ29vg,1,FALSE,NA,NA,FALSE,TRUE,NA
Subway Restaurants,NHcviPeLWp2QsnFzA73erw,4,NA,NA,average,FALSE,NA,NA
Subway Restaurants,Jbg9Tti3XmxzF8_QCx95kw,2.5,NA,NA,quiet,FALSE,FALSE,NA
Taco Bell,h4C8bnfAnOFy8xH2e1Rxwg,3,NA,NA,NA,FALSE,TRUE,NA
Taco Bell,v3Ec04i6x7NC1B7YFoA4GQ,2,TRUE,TRUE,average,FALSE,TRUE,NA
Burger King,#NAME?,2,FALSE,FALSE,average,TRUE,FALSE,NA
Burger King,S-HuIOsopWeKMsLwf90l9g,1.5,NA,NA,quiet,TRUE,FALSE,NA
McDonald's,gt_ZbWa2e8yfb4hTbHFZpA,2,FALSE,FALSE,loud,FALSE,TRUE,NA
White Castle,iDUPJOcU1VRQv9aK6Egztw,2.5,FALSE,NA,NA,FALSE,FALSE,NA
Burger King,VHskIuH12SlaguUA83XmYA,2,TRUE,NA,NA,FALSE,FALSE,NA
McDonald's,UEEDnMulA6q6I_q9HDxpEA,2,NA,FALSE,average,FALSE,TRUE,FALSE
Firehouse Subs,9_QjWiy0Aj0gvP1BQts9QA,3.5,NA,TRUE,NA,TRUE,TRUE,NA
Subway Restaurants,mtIQi2repqcSioMnO0fymw,1.5,NA,NA,NA,NA,NA,NA
Dairy Queen Grill & Chill,YrZxRSTg_dVbZd5PXz7G5Q,4,NA,FALSE,quiet,TRUE,FALSE,NA
McDonald's,YPrFKB9D9bvhVd9LeDiJqg,1.5,NA,NA,NA,TRUE,TRUE,NA
Taco Bell,8U8B2E4F7u53fkfpqkCIWw,3,FALSE,FALSE,very,FALSE,TRUE,NA
Taco Bell,NClVosSyO7LJaQ2WYLLnYw,2.5,FALSE,FALSE,quiet,FALSE,TRUE,NA
Sonic,agINEgy0jHy5bkg4u2HOCQ,2,NA,NA,NA,NA,FALSE,NA
Chipotle Mexican Grill,NbkDsQhfK13ATV79TI4OQg,3.5,NA,NA,NA,NA,TRUE,NA
McDonald's,I9Xn958b-l07iPpDrdOWeQ,3,NA,NA,NA,NA,TRUE,NA
Culver's,2VLvKcrOzuLkWW4G-wVgzA,3.5,TRUE,NA,NA,NA,NA,NA
Dairy Queen Grill & Chill,fTinoZylgiozO8-LRy4REg,1.5,TRUE,FALSE,NA,TRUE,FALSE,FALSE
Subway Restaurants,MP2So3hjEYIAxhkK-Ovl-w,3,NA,NA,NA,NA,NA,NA
KFC,W2f8-YpBL0P7TYXM5e-Jig,2,NA,FALSE,NA,NA,TRUE,NA
Burger King,CeRxRXE4N_oKT0eFingcpA,2,NA,FALSE,NA,NA,FALSE,NA
Wendy's,-1HW4ALuB331RgjwHOA0Nw,2,TRUE,FALSE,average,FALSE,FALSE,NA
Subway Restaurants,EEiQ5UjCdsW8TZxjvr08Fg,4,NA,NA,NA,NA,TRUE,NA
Quiznos,y2I0Yt6yr48ZgUvR3Pe7Fw,3.5,NA,TRUE,NA,NA,NA,NA
Wendy's,ehlkCJ2QKzxnASXnDJ8goA,2,NA,FALSE,average,FALSE,FALSE,FALSE
Dairy Queen Grill & Chill,r7HE93rFbNDzyHmUI76FSg,3.5,NA,NA,NA,FALSE,FALSE,NA
Wendy's,vHJiewL8K7QcDlm4qDR6Cw,2.5,FALSE,FALSE,average,FALSE,FALSE,NA
Subway Restaurants,yVInYuyaqIFqD5VyX7Vn0w,2.5,NA,NA,NA,NA,NA,NA
Subway Restaurants,mavwppi2GinGvrzMedN9JA,2.5,NA,NA,NA,NA,NA,NA
McDonald's,6drsZVhOdG9i861OrOUw4w,1.5,NA,NA,NA,NA,TRUE,NA
Mr. Hero,WvGHNuPHebXae2sDbDjuhA,4.5,NA,NA,NA,NA,TRUE,NA
Arby's,b9xYFHAwEaysVr8dZqM-PQ,3,NA,NA,quiet,FALSE,FALSE,NA
Subway Restaurants,86Nva-2rMDMTEtjUZx5toQ,4,TRUE,NA,average,FALSE,TRUE,NA
Wienerschnitzel,QHbrfA9nSNLFcevsfQk6dQ,3,NA,FALSE,quiet,FALSE,FALSE,NA
Arby's,UQi4riVGsPKCW04I-BiRQA,3,NA,NA,NA,NA,FALSE,NA
Wendy's,qCJ5txE34m5OHx4UVRzCTA,4,NA,NA,NA,NA,FALSE,NA
KFC,ZHZHk71wtLY9G_ZmajtW7w,3,NA,TRUE,NA,NA,FALSE,NA
GrandSlam Pizza,Tuj_q3-gFRsRzR1xxQqNeA,3,NA,NA,NA,NA,TRUE,NA
Jimmy John's,WBwB_ydYDNHwwd5U2U8UvQ,2.5,TRUE,TRUE,average,FALSE,TRUE,FALSE
Subway Restaurants,ryy9UyS6tV9qp1l6Zw3kaw,3.5,TRUE,NA,NA,TRUE,TRUE,NA
McDonald's,FnE_WckfalB0tBlXj205-w,2,FALSE,NA,NA,NA,TRUE,NA
Subway Restaurants,mEuXIK4Njq37DBLmMlz_0g,3,NA,NA,NA,NA,TRUE,NA
Taco Bell,3zPlIl3EtYAAV1EG0kPg4g,3,NA,NA,NA,NA,TRUE,NA
Denny's,6yOvfTHmxFJtQQKLjJ4WqA,3.5,FALSE,FALSE,quiet,FALSE,TRUE,NA
Jimmy John's,YkcfMQy--XKmVzCe9IRtpQ,3,NA,TRUE,NA,TRUE,TRUE,NA
Burger King,bKiZ8TCJ1tKgM-p1_y1qvg,2.5,NA,NA,NA,NA,NA,NA
Dairy Queen,cvM7SnDFJdaUGJXxzz_Z2Q,3,FALSE,NA,NA,NA,NA,NA
McDonald's,hVyvFxmlWpGDQviQ4tls9Q,1.5,NA,NA,average,NA,TRUE,NA
Subway Restaurants,FLy12rk1O6hpxuYzov9m-A,2.5,NA,NA,NA,FALSE,FALSE,NA
McDonald's,SEdXR0L_scerP_18ZMyrzQ,2,TRUE,FALSE,average,FALSE,TRUE,NA
Arby's,3m0zRYrBHtZyCRZneh15hw,3.5,FALSE,NA,NA,FALSE,FALSE,NA
Subway,TpxCGW68bkqS5T0wnurOfw,2.5,NA,NA,NA,NA,NA,NA
McDonald's,wPIC8K6sitT7MleVxGcLaA,1.5,NA,NA,NA,NA,TRUE,NA
Subway Restaurants,a2QqxyJI2D-I52KV5KBJzA,3.5,NA,NA,NA,FALSE,FALSE,NA
Steak Escape East Towne Mall,dt5yEGC8yy_V7FAC1AcWdw,2,NA,NA,NA,NA,TRUE,NA
Chicken Shack,EELnEuPUN6ACd4ZAVWMRzA,3.5,NA,NA,NA,NA,NA,NA
Arby's,aY--3CkAvYtS6qrc0ncVHA,2.5,NA,NA,NA,NA,NA,NA
McDonald's,6h5UmbIV4HPFj5bklXj75w,3.5,NA,NA,NA,NA,TRUE,NA
Chipotle Mexican Grill,kOmz-QnNWTZJMws-qH3eEw,3,NA,NA,NA,NA,NA,NA
Bellisario's Restaurant,KISNjnQaKGzmGritl_5OoQ,3.5,NA,NA,NA,NA,NA,NA
Subway Restaurants,VGADtVNAAP_ghLgw6k3X3A,3,NA,NA,NA,NA,None,NA
Subway,CG6L_c3xsN4L7JzKhgCdiQ,2,TRUE,TRUE,quiet,FALSE,FALSE,NA
Arby's,AGf5nejxhNfaPN9scruWfg,3,NA,NA,NA,NA,NA,NA
Subway Restaurants,RMn2euwrbfu6fpomjf31qw,2.5,NA,NA,NA,NA,NA,NA
McDonald's,CZNeNfo_6C8d3lFbkL_8vA,1,NA,NA,NA,NA,TRUE,NA
Subway Restaurants,Wn1UmBIZ9ueKY9Ug0Lu1KQ,1.5,NA,NA,NA,NA,TRUE,NA
Jimmy John's,ElmQMED0QWEKVEGIRh0d2w,3.5,NA,TRUE,NA,NA,TRUE,NA
Windy City Express,FOCDBoTJRjdJtMwLPYzelA,3.5,NA,NA,NA,NA,NA,NA
McDonald's,gJ0fZjMcoWuy_mCzJ2uj9g,1.5,NA,NA,NA,NA,NA,NA
Long John Silver's,ntpj41N4iISg0oTMl1PUeQ,2,NA,NA,NA,NA,FALSE,NA
Subway Restaurants,WS4gUMIv4Jwv2M9zvp31dQ,1.5,NA,FALSE,quiet,FALSE,FALSE,NA
Nikkis Good 2 Go Restaurant,eW_QmTY99SErWT3S8sJZiw,4.5,NA,NA,NA,TRUE,TRUE,NA
Subway Restaurants,Dk23jGw9hXr68yZDyOUr5g,1,NA,NA,NA,NA,NA,NA
Blaze Fast-Fire'd Pizza,bLHoww-5jMhvcDvJoYrElg,1.5,NA,NA,NA,NA,NA,NA
B-K Rootbeer Drive-In,afnlYi6SPuE6qIlXhg1Q8g,3.5,TRUE,NA,NA,TRUE,FALSE,NA
Panda Express,sfdDEPXrpsOaywcu2jhjoA,2,NA,NA,NA,NA,NA,NA
Subway Restaurants,Ejj4NExFby8OIybF57TxJw,1.5,NA,NA,NA,NA,NA,NA
Subway Restaurants,RA66YW2gLZ0R1q7FNnw7Yg,1.5,NA,NA,NA,NA,TRUE,NA
Asian Fusion Bowl,MpxcquEP9071fZqd6O19IQ,3.5,TRUE,NA,average,FALSE,TRUE,FALSE
Steak n Shake,ZGIkQIh3KTLM1yOCNpvU5Q,2,FALSE,FALSE,quiet,FALSE,TRUE,NA
McDonald's,Y-vxPbvPKcaLiYa9ZBXoDg,1.5,FALSE,NA,average,FALSE,TRUE,NA
Louie's Bar & Grille,Rcs5kxEQ_ZPS-n7pTQo9Cw,4,TRUE,FALSE,average,FALSE,FALSE,NA
Jimmy John's,EZOoB2D8uQHV_gJoGCMTxQ,3,TRUE,NA,loud,FALSE,TRUE,NA
BIBIBOP Asian Grill,xAbGtOHkdp3khmSpEGgkZg,4,TRUE,TRUE,average,FALSE,FALSE,FALSE
Subway Restaurants,NpNSOfnPxJKa8_qh83NArw,1.5,NA,NA,NA,FALSE,TRUE,NA
Taco Bell,A1hKExz2y8V6gyLx7ST2uw,2.5,NA,NA,NA,NA,NA,NA
Burger King,IHYqkS2xEZLBS5J9iez_lQ,1.5,NA,NA,NA,NA,FALSE,NA
First Watch,V3A7tvyfSX9pmy6L2ohqDg,4,FALSE,FALSE,average,FALSE,FALSE,TRUE
McDonald's,MjnBl6SHlH_C4toLMk7bGw,1.5,NA,NA,NA,NA,TRUE,NA
Five Guys,6MkQ454ElyTcMrMLU3qm3g,2.5,NA,NA,NA,NA,FALSE,NA
Jimmy John's,Gf1W5_Gcu_yn4sF28JkVXA,3,TRUE,TRUE,quiet,FALSE,TRUE,FALSE
Perkins Restaurant & Bakery,hPRNV9hE5Ac9vXGKHePG1Q,3.5,TRUE,NA,average,FALSE,FALSE,FALSE
la Cappella,q6BzQz426uH6rB7bmZvexQ,3,FALSE,TRUE,average,TRUE,TRUE,NA
Chipotle Mexican Grill,WYDjn71X5xiEdpLxlT12hQ,3,TRUE,TRUE,average,TRUE,FALSE,NA
Quaker Steak & Lube,HUTDbniG4URIGfkP8e_cfA,3.5,FALSE,FALSE,average,FALSE,FALSE,TRUE
Hibachi Express,F0-xC1-8aVxF-VdAcdouhA,4.5,NA,NA,quiet,NA,NA,NA
El Taco Macho,YBb-sAYuFv86MGfwQP5Ojg,4.5,TRUE,TRUE,average,FALSE,TRUE,TRUE
Igloo Frozen Yogurt And Treats,0ncqSuOVN1EYGlXgGyM05g,4,TRUE,TRUE,NA,NA,FALSE,NA
Blaze Fast-Fire'd Pizza,Qtv6iGDAHBmAKBgl40JgLw,3.5,NA,NA,NA,FALSE,NA,NA
Culver's,1GGLx6k4SgM-MykB5TTiJg,4,TRUE,FALSE,average,TRUE,FALSE,FALSE
